Region,Operating Profit,Year,State
South,91875,2021,Arkansas
South,135000,2021,Arkansas
South,196000,2021,Arkansas
South,105000,2021,Arkansas
South,108000,2021,Arkansas
South,96000,2021,Arkansas
South,98000,2021,Arkansas
South,150000,2021,Arkansas
South,57500,2021,Arkansas
South,32812.5,2021,Arkansas
South,22500,2021,Arkansas
South,18000,2021,Arkansas
South,33687.5,2021,Arkansas
South,37500,2021,Arkansas
South,62500,2021,Arkansas
South,24062.5,2021,Arkansas
South,19500,2021,Arkansas
South,14000,2021,Oklahoma
South,30625,2021,Oklahoma
South,28000,2021,Oklahoma
South,45600,2021,Oklahoma
South,17500,2021,Oklahoma
South,11000,2021,Oklahoma
South,10000,2021,Oklahoma
South,21437.5,2021,Oklahoma
South,27500,2021,Oklahoma
South,52500,2021,Oklahoma
South,19687.5,2021,Oklahoma
South,13500,2021,Oklahoma
South,12000,2021,Oklahoma
South,24500,2021,Oklahoma
South,39000,2021,Oklahoma
South,95200,2021,Oklahoma
South,42000,2021,Oklahoma
South,38500,2021,Oklahoma
South,31500,2021,Oklahoma
South,39375,2021,Oklahoma
South,63000,2021,Oklahoma
South,96000,2021,Oklahoma
South,42875,2021,Oklahoma
South,52000,2021,Oklahoma
South,48000,2021,Oklahoma
South,57750,2021,Oklahoma
South,114000,2021,Oklahoma
South,154000,2021,Oklahoma
South,78750,2021,Oklahoma
South,67500,2021,Oklahoma
South,58500,2021,Oklahoma
South,73500,2021,Oklahoma
South,136500,2021,Oklahoma
South,162000,2021,Oklahoma
South,86625,2021,Oklahoma
South,75000,2021,Oklahoma
South,52000,2021,Oklahoma
South,52500,2021,Oklahoma
South,104500,2021,Oklahoma
South,115000,2021,Oklahoma
South,52500,2021,Oklahoma
South,16500,2021,Oklahoma
South,15000,2021,Oklahoma
South,21875,2021,Oklahoma
South,42000,2021,Oklahoma
South,63000,2021,Oklahoma
South,24500,2021,Oklahoma
South,18000,2021,Oklahoma
South,16000,2021,Oklahoma
South,21000,2021,Oklahoma
South,39000,2021,Oklahoma
South,47500,2021,Oklahoma
South,15750,2021,Oklahoma
South,24500,2021,Oklahoma
South,66000,2021,Oklahoma
South,72187.5,2021,Oklahoma
South,112500,2021,Oklahoma
South,175000,2021,Oklahoma
South,89250,2021,Oklahoma
South,90000,2021,Oklahoma
South,78000,2021,Oklahoma
South,79625,2021,Oklahoma
South,127500,2021,Oklahoma
South,48125,2021,Oklahoma
South,30625,2021,Oklahoma
South,18375,2021,Oklahoma
South,14000,2021,Oklahoma
South,30625,2021,Oklahoma
South,30625,2021,Oklahoma
South,52500,2021,Oklahoma
South,21875,2021,Oklahoma
South,15750,2021,Oklahoma
Midwest,10500,2021,Kansas
Midwest,27562.5,2021,Kansas
Midwest,22750,2021,Kansas
Midwest,38150,2021,Kansas
Midwest,15750,2021,Kansas
Midwest,8750,2021,Kansas
Midwest,7000,2021,Kansas
Midwest,18375,2021,Kansas
Midwest,21875,2021,Kansas
Midwest,43750,2021,Kansas
Midwest,17500,2021,Kansas
Midwest,10500,2021,Kansas
Midwest,8750,2021,Kansas
Midwest,21000,2021,Kansas
Midwest,31500,2021,Kansas
Midwest,79800,2021,Kansas
Midwest,38500,2021,Kansas
Midwest,30625,2021,Kansas
Midwest,24500,2021,Kansas
Midwest,35437.5,2021,Kansas
Midwest,51187.5,2021,Kansas
Midwest,80500,2021,Kansas
Midwest,39812.5,2021,Kansas
Midwest,42000,2021,Kansas
Midwest,38500,2021,Kansas
Midwest,52937.5,2021,Kansas
Midwest,94500,2021,Kansas
Midwest,129937.5,2021,Kansas
Midwest,74375,2021,Kansas
Midwest,55125,2021,Kansas
Midwest,47250,2021,Kansas
Midwest,68250,2021,Kansas
Midwest,113750,2021,Kansas
Midwest,136500,2021,Kansas
Midwest,81812.5,2021,Kansas
Midwest,61250,2021,Kansas
Midwest,42000,2021,Kansas
Midwest,48125,2021,Kansas
Midwest,86625,2021,Kansas
Midwest,96250,2021,Kansas
Midwest,49000,2021,Kansas
Midwest,13125,2021,Kansas
Midwest,11812.5,2021,Kansas
Midwest,19687.5,2021,Kansas
Midwest,34125,2021,Kansas
Midwest,52500,2021,Kansas
Midwest,22750,2021,Kansas
Midwest,14000,2021,Kansas
Midwest,12250,2021,Kansas
Midwest,18375,2021,Kansas
Midwest,31500,2021,Kansas
Midwest,39375,2021,Kansas
Midwest,14437.5,2021,Kansas
Midwest,19250,2021,Kansas
Midwest,52937.5,2021,Kansas
Midwest,65625,2021,Kansas
Midwest,91875,2021,Kansas
Midwest,147000,2021,Kansas
Midwest,84000,2021,Kansas
Midwest,73500,2021,Kansas
Midwest,63000,2021,Kansas
Midwest,73500,2021,Kansas
Midwest,105000,2021,Kansas
Midwest,66500,2021,Kansas
Midwest,33000,2021,Kansas
Midwest,24750,2021,Kansas
Midwest,13125,2021,Kansas
Midwest,30625,2021,Kansas
Midwest,44000,2021,Kansas
Midwest,73500,2021,Kansas
Midwest,21000,2021,Kansas
Midwest,20250,2021,Kansas
Midwest,10500,2021,South Dakota
Midwest,30625,2021,South Dakota
Midwest,38500,2021,South Dakota
Midwest,69300,2021,South Dakota
Midwest,24000,2021,South Dakota
Midwest,20250,2021,South Dakota
Midwest,7875,2021,South Dakota
Midwest,21875,2021,South Dakota
Midwest,36000,2021,South Dakota
Midwest,63000,2021,South Dakota
Midwest,18000,2021,South Dakota
Midwest,13500,2021,South Dakota
Midwest,7875,2021,South Dakota
Midwest,21000,2021,South Dakota
Midwest,45000,2021,South Dakota
Midwest,103950,2021,South Dakota
Midwest,30000,2021,South Dakota
Midwest,23625,2021,South Dakota
Midwest,13500,2021,South Dakota
Midwest,24062.5,2021,South Dakota
Midwest,60000,2021,South Dakota
Midwest,78750,2021,South Dakota
Midwest,30000,2021,South Dakota
Midwest,21000,2021,South Dakota
Midwest,18375,2021,South Dakota
Midwest,27562.5,2021,South Dakota
Midwest,71500,2021,South Dakota
Midwest,96250,2021,South Dakota
Midwest,40500,2021,South Dakota
Midwest,27000,2021,South Dakota
Midwest,21000,2021,South Dakota
Midwest,35000,2021,South Dakota
Midwest,82500,2021,South Dakota
Midwest,91875,2021,South Dakota
Midwest,40500,2021,South Dakota
Midwest,27000,2021,South Dakota
Midwest,24000,2021,South Dakota
Midwest,30625,2021,South Dakota
Midwest,77000,2021,South Dakota
Midwest,74812.5,2021,South Dakota
Midwest,33000,2021,South Dakota
Midwest,18375,2021,South Dakota
Midwest,15750,2021,South Dakota
Midwest,23625,2021,South Dakota
Midwest,45000,2021,South Dakota
Midwest,77000,2021,South Dakota
Midwest,33750,2021,South Dakota
Midwest,20250,2021,South Dakota
Midwest,16875,2021,South Dakota
Midwest,24062.5,2021,South Dakota
Midwest,60000,2021,South Dakota
Midwest,77000,2021,South Dakota
Midwest,33750,2021,South Dakota
Midwest,26325,2021,South Dakota
Midwest,23625,2021,South Dakota
Midwest,31500,2021,South Dakota
Midwest,65000,2021,South Dakota
Midwest,105000,2021,South Dakota
Midwest,45000,2021,South Dakota
Midwest,37500,2021,South Dakota
Midwest,30000,2021,South Dakota
Midwest,42000,2021,South Dakota
Midwest,78000,2021,South Dakota
Midwest,58187.5,2021,South Dakota
Midwest,28875,2021,South Dakota
Midwest,20625,2021,South Dakota
Midwest,11250,2021,South Dakota
Midwest,27562.5,2021,South Dakota
Midwest,38500,2021,South Dakota
Midwest,64312.5,2021,South Dakota
Midwest,18375,2021,South Dakota
Midwest,16875,2021,South Dakota
Midwest,9000,2021,North Dakota
Midwest,27562.5,2021,North Dakota
Midwest,27500,2021,North Dakota
Midwest,51975,2021,North Dakota
Midwest,18000,2021,North Dakota
Midwest,13500,2021,North Dakota
Midwest,5625,2021,North Dakota
Midwest,17500,2021,North Dakota
Midwest,27000,2021,North Dakota
Midwest,47250,2021,North Dakota
Midwest,13500,2021,North Dakota
Midwest,9000,2021,North Dakota
Midwest,5625,2021,North Dakota
Midwest,21000,2021,North Dakota
Midwest,45000,2021,North Dakota
Midwest,103950,2021,North Dakota
Midwest,27000,2021,North Dakota
Midwest,21000,2021,North Dakota
Midwest,12000,2021,North Dakota
Midwest,21875,2021,North Dakota
Midwest,55000,2021,North Dakota
Midwest,70000,2021,North Dakota
Midwest,26250,2021,North Dakota
Midwest,18000,2021,North Dakota
Midwest,15750,2021,North Dakota
Midwest,24500,2021,North Dakota
Midwest,71500,2021,North Dakota
Midwest,96250,2021,North Dakota
Midwest,40500,2021,North Dakota
Midwest,27000,2021,North Dakota
Midwest,21000,2021,North Dakota
Midwest,35000,2021,North Dakota
Midwest,82500,2021,North Dakota
Midwest,91875,2021,North Dakota
Midwest,40500,2021,North Dakota
Midwest,27000,2021,North Dakota
Midwest,24000,2021,North Dakota
Midwest,30625,2021,North Dakota
Midwest,77000,2021,North Dakota
Midwest,66500,2021,North Dakota
Midwest,28875,2021,North Dakota
Midwest,15750,2021,North Dakota
Midwest,13500,2021,North Dakota
Midwest,21000,2021,North Dakota
Midwest,40500,2021,North Dakota
Midwest,70000,2021,North Dakota
Midwest,30000,2021,North Dakota
Midwest,18000,2021,North Dakota
Midwest,15000,2021,North Dakota
Midwest,21875,2021,North Dakota
Midwest,55000,2021,North Dakota
Midwest,70000,2021,North Dakota
Midwest,30000,2021,North Dakota
Midwest,23400,2021,North Dakota
Midwest,21000,2021,North Dakota
Midwest,31500,2021,North Dakota
Midwest,65000,2021,North Dakota
Midwest,105000,2021,North Dakota
Midwest,45000,2021,North Dakota
Midwest,37500,2021,North Dakota
Midwest,30000,2021,North Dakota
Midwest,42000,2021,North Dakota
Midwest,78000,2021,North Dakota
Midwest,40500,2021,North Dakota
Midwest,26250,2021,North Dakota
Midwest,15000,2021,North Dakota
Midwest,7500,2021,North Dakota
Midwest,30000,2021,North Dakota
Midwest,30000,2021,North Dakota
Midwest,45000,2021,North Dakota
Midwest,15750,2021,North Dakota
Midwest,12000,2021,North Dakota
Midwest,5625,2021,Iowa
Midwest,30000,2021,Iowa
Midwest,15000,2021,Iowa
Midwest,28200,2021,Iowa
Midwest,12250,2021,Iowa
Midwest,6750,2021,Iowa
Midwest,4500,2021,Iowa
Midwest,22500,2021,Iowa
Midwest,20000,2021,Iowa
Midwest,28500,2021,Iowa
Midwest,12250,2021,Iowa
Midwest,5250,2021,Iowa
Midwest,4500,2021,Iowa
Midwest,37500,2021,Iowa
Midwest,50000,2021,Iowa
Midwest,93600,2021,Iowa
Midwest,31500,2021,Iowa
Midwest,21000,2021,Iowa
Midwest,13125,2021,Iowa
Midwest,33750,2021,Iowa
Midwest,55000,2021,Iowa
Midwest,55125,2021,Iowa
Midwest,28875,2021,Iowa
Midwest,15000,2021,Iowa
Midwest,13125,2021,Iowa
Midwest,30625,2021,Iowa
Midwest,71500,2021,Iowa
Midwest,82500,2021,Iowa
Midwest,47250,2021,Iowa
Midwest,27000,2021,Iowa
Midwest,21000,2021,Iowa
Midwest,50000,2021,Iowa
Midwest,82500,2021,Iowa
Midwest,78750,2021,Iowa
Midwest,47250,2021,Iowa
Midwest,27000,2021,Iowa
Midwest,24000,2021,Iowa
Midwest,43750,2021,Iowa
Midwest,77000,2021,Iowa
Midwest,49875,2021,Iowa
Midwest,28875,2021,Iowa
Midwest,13125,2021,Iowa
Midwest,11250,2021,Iowa
Midwest,26250,2021,Iowa
Midwest,36000,2021,Iowa
Midwest,54000,2021,Iowa
Midwest,30625,2021,Iowa
Midwest,15750,2021,Iowa
Midwest,13125,2021,Iowa
Midwest,28125,2021,Iowa
Midwest,50000,2021,Iowa
Midwest,54000,2021,Iowa
Midwest,33687.5,2021,Iowa
Midwest,23100,2021,Iowa
Midwest,21000,2021,Iowa
Midwest,52500,2021,Iowa
Midwest,71500,2021,Iowa
Midwest,94500,2021,Iowa
Midwest,56875,2021,Iowa
Midwest,41250,2021,Iowa
Midwest,33750,2021,Iowa
Midwest,67500,2021,Iowa
Midwest,84500,2021,Iowa
Midwest,40500,2021,Iowa
Midwest,26250,2021,Iowa
Midwest,15000,2021,Iowa
Midwest,7500,2021,Iowa
Midwest,30000,2021,Iowa
Midwest,30000,2021,Iowa
Midwest,45000,2021,Iowa
Midwest,15750,2021,Iowa
Midwest,12000,2021,Iowa
Midwest,5625,2021,Wisconsin
Midwest,30000,2021,Wisconsin
Midwest,15000,2021,Wisconsin
Midwest,28200,2021,Wisconsin
Midwest,12250,2021,Wisconsin
Midwest,6750,2021,Wisconsin
Midwest,3375,2021,Wisconsin
Midwest,18750,2021,Wisconsin
Midwest,18000,2021,Wisconsin
Midwest,27000,2021,Wisconsin
Midwest,10500,2021,Wisconsin
Midwest,4500,2021,Wisconsin
Midwest,3375,2021,Wisconsin
Midwest,30000,2021,Wisconsin
Midwest,45000,2021,Wisconsin
Midwest,89100,2021,Wisconsin
Midwest,28000,2021,Wisconsin
Midwest,18375,2021,Wisconsin
Midwest,15750,2021,Wisconsin
Midwest,39375,2021,Wisconsin
Midwest,60000,2021,Wisconsin
Midwest,57750,2021,Wisconsin
Midwest,31500,2021,Wisconsin
Midwest,15000,2021,Wisconsin
Midwest,13125,2021,Wisconsin
Midwest,30625,2021,Wisconsin
Midwest,71500,2021,Wisconsin
Midwest,82500,2021,Wisconsin
Midwest,47250,2021,Wisconsin
Midwest,27000,2021,Wisconsin
Midwest,21000,2021,Wisconsin
Midwest,50000,2021,Wisconsin
Midwest,82500,2021,Wisconsin
Midwest,78750,2021,Wisconsin
Midwest,47250,2021,Wisconsin
Midwest,27000,2021,Wisconsin
Midwest,24000,2021,Wisconsin
Midwest,43750,2021,Wisconsin
Midwest,77000,2021,Wisconsin
Midwest,49875,2021,Wisconsin
Midwest,26250,2021,Wisconsin
Midwest,11250,2021,Wisconsin
Midwest,9375,2021,Wisconsin
Midwest,21875,2021,Wisconsin
Midwest,32000,2021,Wisconsin
Midwest,50625,2021,Wisconsin
Midwest,27562.5,2021,Wisconsin
Midwest,13125,2021,Wisconsin
Midwest,13125,2021,Wisconsin
Midwest,28125,2021,Wisconsin
Midwest,50000,2021,Wisconsin
Midwest,54000,2021,Wisconsin
Midwest,36750,2021,Wisconsin
Midwest,25725,2021,Wisconsin
Midwest,23625,2021,Wisconsin
Midwest,60000,2021,Wisconsin
Midwest,78000,2021,Wisconsin
Midwest,99000,2021,Wisconsin
Midwest,61250,2021,Wisconsin
Midwest,45000,2021,Wisconsin
Midwest,37500,2021,Wisconsin
Midwest,75000,2021,Wisconsin
Midwest,91000,2021,Wisconsin
Midwest,70000,2021,Wisconsin
Midwest,42000,2021,Wisconsin
Midwest,26250,2021,Wisconsin
Midwest,15750,2021,Wisconsin
Midwest,27000,2021,Wisconsin
Midwest,42000,2021,Wisconsin
Midwest,77000,2021,Wisconsin
Midwest,28000,2021,Wisconsin
Midwest,21875,2021,Wisconsin
Midwest,13125,2021,Indiana
Midwest,27000,2021,Indiana
Midwest,24000,2021,Indiana
Midwest,52000,2021,Indiana
Midwest,22500,2021,Indiana
Midwest,14437.5,2021,Indiana
Midwest,8750,2021,Indiana
Midwest,18375,2021,Indiana
Midwest,27500,2021,Indiana
Midwest,50000,2021,Indiana
Midwest,20000,2021,Indiana
Midwest,10500,2021,Indiana
Midwest,8750,2021,Indiana
Midwest,29250,2021,Indiana
Midwest,55000,2021,Indiana
Midwest,130800,2021,Indiana
Midwest,40000,2021,Indiana
Midwest,27562.5,2021,Indiana
Midwest,21437.5,2021,Indiana
Midwest,27000,2021,Indiana
Midwest,71500,2021,Indiana
Midwest,92000,2021,Indiana
Midwest,45500,2021,Indiana
Midwest,21000,2021,Indiana
Midwest,18375,2021,Indiana
Midwest,21000,2021,Indiana
Midwest,78000,2021,Indiana
Midwest,121000,2021,Indiana
Midwest,60000,2021,Indiana
Midwest,35437.5,2021,Indiana
Midwest,27562.5,2021,Indiana
Midwest,33000,2021,Indiana
Midwest,90000,2021,Indiana
Midwest,105000,2021,Indiana
Midwest,54000,2021,Indiana
Midwest,31500,2021,Indiana
Midwest,28000,2021,Indiana
Midwest,26250,2021,Indiana
Midwest,77000,2021,Indiana
Midwest,66500,2021,Indiana
Midwest,33000,2021,Indiana
Midwest,15312.5,2021,Indiana
Midwest,13125,2021,Indiana
Midwest,15750,2021,Indiana
Midwest,36000,2021,Indiana
Midwest,72000,2021,Indiana
Midwest,35000,2021,Indiana
Midwest,18375,2021,Indiana
Midwest,18375,2021,Indiana
Midwest,20250,2021,Indiana
Midwest,55000,2021,Indiana
Midwest,76500,2021,Indiana
Midwest,45500,2021,Indiana
Midwest,33075,2021,Indiana
Midwest,33687.5,2021,Indiana
Midwest,45000,2021,Indiana
Midwest,91000,2021,Indiana
Midwest,144000,2021,Indiana
Midwest,80000,2021,Indiana
Midwest,61250,2021,Indiana
Midwest,52500,2021,Indiana
Midwest,54000,2021,Indiana
Midwest,104000,2021,Indiana
Midwest,70000,2021,Indiana
Midwest,42000,2021,Indiana
Midwest,30000,2021,Indiana
Midwest,18000,2021,Indiana
Midwest,36000,2021,Indiana
Midwest,42000,2021,Indiana
Midwest,77000,2021,Indiana
Midwest,32000,2021,Indiana
Midwest,36000,2021,Indiana
Northeast,24500,2021,West Virginia
Northeast,50000,2021,West Virginia
Northeast,35000,2021,West Virginia
Northeast,68400,2021,West Virginia
Northeast,33000,2021,West Virginia
Northeast,26000,2021,West Virginia
Northeast,17500,2021,West Virginia
Northeast,36000,2021,West Virginia
Northeast,39000,2021,West Virginia
Northeast,66000,2021,West Virginia
Northeast,30000,2021,West Virginia
Northeast,20000,2021,West Virginia
Northeast,17500,2021,West Virginia
Northeast,52000,2021,West Virginia
Northeast,65000,2021,West Virginia
Northeast,142800,2021,West Virginia
Northeast,48000,2021,West Virginia
Northeast,38500,2021,West Virginia
Northeast,28000,2021,West Virginia
Northeast,40500,2021,West Virginia
Northeast,77000,2021,West Virginia
Northeast,108000,2021,West Virginia
Northeast,68000,2021,West Virginia
Northeast,42000,2021,West Virginia
Northeast,38500,2021,West Virginia
Northeast,49500,2021,West Virginia
Northeast,110500,2021,West Virginia
Northeast,156000,2021,West Virginia
Northeast,88000,2021,West Virginia
Northeast,65000,2021,West Virginia
Northeast,55000,2021,West Virginia
Northeast,72000,2021,West Virginia
Northeast,123500,2021,West Virginia
Northeast,105000,2021,West Virginia
Northeast,54000,2021,West Virginia
Northeast,48000,2021,West Virginia
Northeast,44000,2021,West Virginia
Northeast,50000,2021,West Virginia
Northeast,93500,2021,West Virginia
Northeast,77000,2021,West Virginia
Northeast,42000,2021,West Virginia
Northeast,25000,2021,West Virginia
Northeast,22500,2021,West Virginia
Northeast,31500,2021,West Virginia
Northeast,48000,2021,West Virginia
Northeast,76500,2021,West Virginia
Northeast,38500,2021,West Virginia
Northeast,24500,2021,West Virginia
Northeast,24500,2021,West Virginia
Northeast,31500,2021,West Virginia
Northeast,60000,2021,West Virginia
Northeast,81000,2021,West Virginia
Northeast,49000,2021,West Virginia
Northeast,41300,2021,West Virginia
Northeast,52000,2021,West Virginia
Northeast,78000,2021,West Virginia
Northeast,112000,2021,West Virginia
Northeast,169000,2021,West Virginia
Northeast,99000,2021,West Virginia
Northeast,88000,2021,West Virginia
Northeast,77000,2021,West Virginia
Northeast,91000,2021,West Virginia
Northeast,126000,2021,West Virginia
Northeast,59500,2021,West Virginia
Northeast,27562.5,2021,West Virginia
Northeast,19687.5,2021,West Virginia
Northeast,7875,2021,West Virginia
Northeast,16875,2021,West Virginia
Northeast,23625,2021,West Virginia
Northeast,66500,2021,West Virginia
Northeast,15312.5,2021,West Virginia
Northeast,15312.5,2021,West Virginia
Northeast,5250,2021,Maryland
Northeast,16875,2021,Maryland
Northeast,23625,2021,Maryland
Northeast,62300,2021,Maryland
Northeast,18375,2021,Maryland
Northeast,15312.5,2021,Maryland
Northeast,2625,2021,Maryland
Northeast,10125,2021,Maryland
Northeast,18375,2021,Maryland
Northeast,59500,2021,Maryland
Northeast,15312.5,2021,Maryland
Northeast,10937.5,2021,Maryland
Northeast,5250,2021,Maryland
Northeast,6750,2021,Maryland
Northeast,21000,2021,Maryland
Northeast,94000,2021,Maryland
Northeast,27562.5,2021,Maryland
Northeast,21000,2021,Maryland
Northeast,14000,2021,Maryland
Northeast,18750,2021,Maryland
Northeast,41250,2021,Maryland
Northeast,100000,2021,Maryland
Northeast,39375,2021,Maryland
Northeast,24500,2021,Maryland
Northeast,21000,2021,Maryland
Northeast,22500,2021,Maryland
Northeast,49500,2021,Maryland
Northeast,105000,2021,Maryland
Northeast,43312.5,2021,Maryland
Northeast,28000,2021,Maryland
Northeast,21000,2021,Maryland
Northeast,26250,2021,Maryland
Northeast,57750,2021,Maryland
Northeast,100000,2021,Maryland
Northeast,43312.5,2021,Maryland
Northeast,28000,2021,Maryland
Northeast,21000,2021,Maryland
Northeast,18750,2021,Maryland
Northeast,49500,2021,Maryland
Northeast,85000,2021,Maryland
Northeast,35437.5,2021,Maryland
Northeast,17500,2021,Maryland
Northeast,14000,2021,Maryland
Northeast,15000,2021,Maryland
Northeast,33000,2021,Maryland
Northeast,82500,2021,Maryland
Northeast,35000,2021,Maryland
Northeast,17500,2021,Maryland
Northeast,13125,2021,Maryland
Northeast,13500,2021,Maryland
Northeast,39000,2021,Maryland
Northeast,84000,2021,Maryland
Northeast,30625,2021,Maryland
Northeast,29750,2021,Maryland
Northeast,26250,2021,Maryland
Northeast,22500,2021,Maryland
Northeast,43875,2021,Maryland
