sales,date
10045,Dec-20
10840,Dec-20
11016,Dec-20
11684,Dec-20
9024,Dec-20
7426,Dec-20
15190,Dec-20
11880,Dec-20
11883,Jan-21
10350,Jan-21
9576,Jan-21
8918,Jan-21
13050,Jan-21
13981,Jan-21
12800,Jan-21
11802,Jan-21
9184,Jan-21
8624,Jan-21
18360,Jan-21
13858,Jan-21
12887,Jan-21
12144,Jan-21
11362,Jan-21
10560,Jan-21
14784,Jan-21
13590,Jan-21
13066,Jan-21
12648,Jan-21
13260,Jan-21
15517,Jan-21
15240,Jan-21
11480,Jan-21
12054,Jan-21
9672,Jan-21
9633,Jan-21
9675,Jan-21
13464,Jan-21
10404,Jan-21
10920,Jan-21
8820,Feb-21
9366,Feb-21
11050,Feb-21
10304,Feb-21
10257,Feb-21
14076,Feb-21
9880,Feb-21
7770,Feb-21
11628,Feb-21
14336,Feb-21
12880,Feb-21
15272,Feb-21
11264,Feb-21
10840,Feb-21
10535,Feb-21
12800,Feb-21
5824,Feb-21
7840,Feb-21
7812,Mar-21
6006,Mar-21
5580,Mar-21
6090,Mar-21
6720,Mar-21
6450,Mar-21
7359,Mar-21
6086,Mar-21
5600,Mar-21
6656,Mar-21
6336,Mar-21
8208,Mar-21
7293,Mar-21
6336,Mar-21
4608,Mar-21
6402,Apr-21
7688,Apr-21
7140,Apr-21
7828,Apr-21
5363,Apr-21
5662,Apr-21
9702,Apr-21
7680,Apr-21
7514,Apr-21
7740,Apr-21
6369,Apr-21
5320,Apr-21
8858,Apr-21
10692,Apr-21
7875,Apr-21
8155,Apr-21
6208,Apr-21
6435,Apr-21
12672,Apr-21
8550,Apr-21
10064,Apr-21
7920,Apr-21
6612,Apr-21
8512,Apr-21
11424,Apr-21
11016,May-21
10824,May-21
7888,May-21
8028,May-21
9890,May-21
9568,May-21
10982,May-21
10296,May-21
7980,May-21
7605,May-21
8580,May-21
10290,May-21
9216,May-21
11352,May-21
6864,May-21
7029,May-21
9660,May-21
9568,May-21
10880,May-21
11088,May-21
7805,May-21
7293,May-21
9384,May-21
11662,May-21
12285,May-21
12096,May-21
9009,May-21
7840,May-21
9417,May-21
10208,May-21
5292,May-21
2821,Jun-21
2256,Jun-21
1107,Jun-21
2938,Aug-21
3912,Aug-21
4370,Aug-21
4945,Aug-21
3861,Aug-21
3808,Aug-21
2418,Aug-21
4030,Aug-21
4263,Aug-21
7316,Aug-21
3100,Aug-21
3640,Aug-21
2784,Aug-21
4131,Aug-21
3003,Aug-21
4410,Aug-21
3580,Aug-21
2980,Sep-21
2782,Sep-21
4620,Sep-21
3029,Sep-21
5456,Sep-21
3800,Sep-21
4914,Sep-21
5814,Sep-21
8976,Sep-21
7680,Sep-21
11200,Sep-21
6450,Sep-21
5568,Sep-21
6000,Sep-21
11760,Sep-21
8704,Sep-21
8976,Sep-21
10626,Sep-21
6432,Sep-21
7176,Sep-21
12784,Sep-21
8432,Sep-21
11008,Sep-21
11620,Sep-21
6004,Sep-21
6794,Sep-21
10320,Sep-21
8816,Sep-21
7714,Sep-21
11938,Sep-21
5535,Oct-21
5513,Oct-21
7788,Oct-21
6390,Oct-21
6351,Oct-21
6080,Oct-21
4350,Oct-21
3840,Oct-21
7410,Oct-21
6975,Oct-21
5886,Oct-21
11628,Oct-21
8000,Oct-21
7452,Oct-21
12036,Oct-21
12926,Oct-21
9672,Oct-21
10994,Oct-21
8360,Oct-21
7896,Oct-21
13824,Oct-21
4352,Oct-21
2312,Oct-21
2016,Oct-21
644,Oct-21
1722,Oct-21
2240,Oct-21
5312,Oct-21
1408,Oct-21
1350,Oct-21
476,Oct-21
1560,Nov-21
2220,Nov-21
6084,Nov-21
1749,Nov-21
1682,Nov-21
256,Nov-21
984,Nov-21
2318,Nov-21
4900,Nov-21
1887,Nov-21
1377,Nov-21
864,Nov-21
1170,Nov-21
2496,Nov-21
6600,Nov-21
2160,Nov-21
2014,Nov-21
1428,Nov-21
1989,Nov-21
3978,Nov-21
8330,Nov-21
3485,Nov-21
2268,Nov-21
2279,Nov-21
2064,Nov-21
5460,Nov-21
8575,Nov-21
4455,Nov-21
3096,Nov-21
2184,Nov-21
3200,Dec-21
5800,Dec-21
9129,Dec-21
4488,Dec-21
3002,Dec-21
2666,Dec-21
2484,Dec-21
6027,Dec-21
7452,Dec-21
3640,Dec-21
1920,Dec-21
1696,Dec-21
1476,Dec-21
3792,Dec-21
5828,Dec-21
2380,Dec-21
1444,Dec-21
1360,Dec-21
1290,Dec-21
3108,Dec-21
5952,Dec-21
2924,Dec-21
3102,Dec-21
2580,Dec-21
2448,Dec-21
3975,Dec-21
7579,Dec-21
3995,Dec-21
3476,Dec-21
2120,Dec-21
2576,Dec-21
4399,Jan-20
4266,Jan-20
4725,Jan-20
5040,Jan-20
3060,Jan-20
2960,Jan-20
5976,Jan-20
4671,Jan-20
5075,Jan-20
4340,Jan-20
2550,Jan-20
2590,Jan-20
4340,Jan-20
5642,Jan-20
5208,Jan-20
5504,Jan-20
3813,Jan-20
2640,Jan-20
4836,Jan-20
7011,Jan-20
5336,Jan-20
5640,Jan-20
3600,Jan-20
2914,Jan-20
6642,Jan-20
7353,Jan-20
5160,Jan-20
6468,Jan-20
4935,Jan-20
2838,Jan-20
7560,Jan-20
11515,Feb-20
9282,Feb-20
8096,Feb-20
6815,Feb-20
4935,Feb-20
10944,Feb-20
11184,Feb-20
9384,Feb-20
8037,Feb-20
6440,Feb-20
7050,Feb-20
10370,Feb-20
10472,Feb-20
11648,Feb-20
7876,Feb-20
6384,Feb-20
7600,Feb-20
7040,Feb-20
7626,Feb-20
9180,Feb-20
6624,Feb-20
5332,Feb-20
6784,Feb-20
7560,Feb-20
8037,Feb-20
9650,Feb-20
5311,Feb-20
5117,Feb-20
5136,Mar-20
6360,Mar-20
9212,Mar-20
10452,Mar-20
6160,Mar-20
5676,Mar-20
5474,Mar-20
8262,Mar-20
10152,Mar-20
10450,Mar-20
7802,Mar-20
6640,Mar-20
6664,Mar-20
9520,Mar-20
2980,Mar-20
4495,Mar-20
3328,Mar-20
2496,Mar-20
3690,Mar-21
4080,Mar-21
3636,Mar-21
5037,Mar-21
3220,Mar-21
3584,Mar-21
2726,Mar-21
4004,Mar-21
4420,Mar-21
6045,Mar-21
3652,Mar-21
3100,Mar-21
2376,Mar-21
3625,Mar-21
2639,Mar-21
3451,Mar-21
2550,Mar-21
2560,Mar-21
2100,Apr-21
3528,Apr-21
2964,Apr-21
4800,Apr-21
2856,Apr-21
3580,Apr-21
4356,Apr-21
8401,Apr-21
7168,Apr-21
7680,Apr-21
5252,Apr-21
5742,Apr-21
4500,Apr-21
11322,Apr-21
7888,Apr-21
7920,Apr-21
9660,Apr-21
6272,Apr-21
6006,Apr-21
10336,Apr-21
6757,Apr-21
11924,Apr-21
12246,Apr-21
5184,Apr-21
5005,Apr-21
9280,Apr-21
8360,Apr-21
7029,Apr-21
8120,Apr-21
5440,Apr-21
4680,May-21
6570,May-21
5628,May-21
4450,May-21
4401,May-21
3930,May-21
3052,May-21
5191,May-21
4872,May-21
4683,May-21
7548,May-21
5966,May-21
6020,May-21
8686,May-21
9672,May-21
9768,May-21
9240,May-21
7744,May-21
6080,May-21
11025,May-21
3780,May-21
1610,May-21
1406,May-21
506,May-21
3534,Aug-21
3648,Aug-21
3296,Aug-21
4992,Aug-21
3536,Aug-21
2712,Aug-21
2465,Aug-21
3888,Aug-21
4462,Aug-21
6208,Aug-21
2880,Aug-21
2668,Aug-21
2464,Aug-21
3120,Aug-21
3225,Aug-21
3232,Aug-21
1672,Aug-21
1740,Aug-21
1672,Aug-21
2310,Aug-21
1568,Aug-21
3488,Aug-21
2090,Aug-21
4290,Aug-21
5148,Aug-21
9468,Aug-21
6750,Aug-21
8155,Sep-21
7980,Sep-21
6510,Sep-21
6270,Sep-21
10080,Sep-21
7936,Sep-21
9768,Sep-21
9982,Sep-21
7056,Sep-21
6265,Sep-21
13160,Sep-21
6291,Sep-21
9087,Sep-21
10008,Sep-21
5180,Sep-21
5880,Sep-21
7917,Sep-21
7828,Sep-21
6228,Sep-21
10011,Sep-21
4620,Sep-21
4060,Sep-21
4940,Sep-21
3680,Sep-21
3979,Sep-21
3984,Sep-21
2548,Sep-21
2310,Sep-21
3822,Sep-21
2632,Sep-21
2800,Oct-21
6468,Oct-21
4860,Oct-21
5513,Oct-21
8460,Oct-21
11040,Oct-21
9920,Oct-21
10199,Oct-21
10036,Oct-21
6200,Oct-21
12600,Oct-21
3780,Oct-21
2640,Oct-21
1909,Oct-21
750,Oct-21
3384,Feb-21
2728,Feb-21
4092,Feb-21
5985,Mar-21
5456,Mar-21
7003,Mar-21
4788,Mar-21
2640,Mar-21
6288,Mar-21
8037,Apr-21
5355,Apr-21
6468,Apr-21
3690,Apr-21
2820,Apr-21
6441,Apr-21
8844,May-21
6072,May-21
6072,May-21
4173,May-21
2856,May-21
8304,May-21
13600,Jun-21
11872,Jun-21
14280,Jun-21
12936,Jun-21
10863,Jun-21
18352,Jun-21
20196,Jul-21
19462,Jul-21
17136,Jul-21
10974,Jul-21
14144,Jul-21
14625,Jul-21
17340,Aug-21
16320,Aug-21
14322,Aug-21
9408,Aug-21
10458,Aug-21
5760,Aug-21
6820,Sep-21
6750,Sep-21
3744,Sep-21
3432,Sep-21
5076,Sep-21
4158,Sep-21
5460,Oct-21
8170,Oct-21
5504,Oct-21
4800,Oct-21
5452,Oct-21
7420,Oct-21
7708,Nov-21
10626,Nov-21
7612,Nov-21
7990,Nov-21
8526,Nov-21
13068,Nov-21
16240,Dec-21
14080,Dec-21
13056,Dec-21
11832,Dec-21
11456,Dec-21
12800,Dec-21
8160,Jan-21
7956,Jan-21
5252,Jan-21
5100,Jan-21
6948,Jan-21
7735,Jan-21
10368,Feb-21
5115,Feb-21
4692,Feb-21
1792,Feb-21
1131,Feb-21
3210,Feb-21
4860,Mar-21
3430,Mar-21
4816,Mar-21
2964,Mar-21
1419,Mar-21
3570,Mar-21
5586,Apr-21
3740,Apr-21
4674,Apr-21
2176,Apr-21
1600,Apr-21
4230,Apr-21
6825,May-21
4200,May-21
4033,May-21
2805,May-21
1836,May-21
7392,May-21
8621,Jun-21
9945,Jun-21
12064,Jun-21
11224,Jun-21
8704,Jun-21
18942,Jun-21
16320,Jul-21
13440,Jul-21
12896,Jul-21
12155,Jul-21
15120,Jul-21
15252,Jul-21
18224,Aug-21
12720,Aug-21
11395,Aug-21
7072,Aug-21
6732,Aug-21
4400,Aug-21
5215,Sep-21
6579,Sep-21
2652,Sep-21
2590,Sep-21
2886,Sep-21
2739,Sep-21
3332,Oct-21
6747,Oct-21
4641,Oct-21
3131,Oct-21
4410,Oct-21
4360,Oct-21
5882,Nov-21
7514,Nov-21
4719,Nov-21
5184,Nov-21
7616,Nov-21
10560,Nov-21
12152,Dec-21
12150,Dec-21
8745,Dec-21
8976,Dec-21
9263,Dec-21
12350,Dec-21
5359,Jan-21
5236,Jan-21
3168,Jan-21
2856,Jan-21
4200,Jan-21
4825,Jan-21
6656,Feb-21
4131,Feb-21
2890,Feb-21
1488,Feb-21
3360,Feb-21
2682,Feb-21
4560,Mar-21
2310,Mar-21
2240,Mar-21
1500,Mar-21
2520,Mar-21
2940,Mar-21
3880,Apr-21
2220,Apr-21
1070,Apr-21
1050,Apr-21
2112,Apr-21
2720,Apr-21
6156,May-21
2816,May-21
2071,May-21
1786,May-21
2610,May-21
4096,May-21
4368,Jun-21
2376,Jun-21
1664,Jun-21
1716,Jun-21
3168,Jun-21
6080,Jun-21
6944,Jul-21
3640,Jul-21
2983,Jul-21
2048,Jul-21
3920,Jul-21
6528,Jul-21
6696,Aug-21
5012,Aug-21
3634,Aug-21
1736,Aug-21
2507,Aug-21
4968,Aug-21
5244,Sep-21
3002,Sep-21
735,Sep-21
777,Sep-21
1824,Sep-21
2376,Sep-21
4824,Oct-21
1848,Oct-21
1170,Oct-21
1222,Oct-21
1700,Oct-21
3500,Oct-21
3630,Nov-21
1904,Nov-21
1498,Nov-21
1860,Nov-21
3444,Nov-21
5530,Nov-21
6699,Dec-21
3740,Dec-21
3060,Dec-21
2992,Dec-21
3348,Dec-21
4930,Dec-21
2616,Jan-21
3567,Jan-21
3255,Jan-21
2040,Jan-21
1855,Jan-21
3696,Jan-21
3366,Feb-21
3567,Feb-21
3444,Feb-21
1856,Feb-21
1376,Feb-21
2744,Feb-21
4004,Mar-21
3920,Mar-21
4592,Mar-21
2925,Mar-21
1290,Mar-21
3600,Mar-21
7304,Apr-21
3432,Apr-21
5358,Apr-21
2380,Apr-21
1404,Apr-21
4410,Apr-21
6045,May-21
3924,May-21
4641,May-21
3102,May-21
1914,May-21
7958,May-21
10320,Jun-21
9494,Jun-21
11024,Jun-21
11098,Jun-21
9380,Jun-21
17094,Jun-21
17880,Jul-21
14322,Jul-21
14586,Jul-21
10431,Jul-21
13464,Jul-21
15912,Jul-21
17664,Aug-21
15872,Aug-21
10750,Aug-21
6400,Aug-21
7208,Aug-21
4664,Aug-21
5066,Sep-21
6794,Sep-21
3237,Sep-21
2356,Sep-21
3696,Sep-21
3060,Sep-21
3451,Oct-21
6623,Oct-21
4033,Oct-21
3876,Oct-21
3720,Oct-21
5043,Oct-21
6460,Nov-21
7474,Nov-21
4864,Nov-21
5811,Nov-21
7250,Nov-21
8745,Nov-21
11475,Dec-21
13048,Dec-21
9264,Dec-21
8745,Dec-21
8478,Dec-21
11055,Dec-21
3360,Jan-21
3844,Jan-21
4224,Jan-21
2652,Jan-21
2244,Jan-21
4760,Jan-21
4200,Feb-21
3844,Feb-21
4488,Feb-21
2475,Feb-21
1749,Feb-21
4192,Feb-21
5191,Mar-21
4560,Mar-21
4680,Mar-21
4128,Mar-21
2000,Mar-21
3161,Mar-21
6384,Apr-21
3852,Apr-21
4800,Apr-21
2457,Apr-21
1904,Apr-21
4797,Apr-21
5632,May-21
5120,May-21
5032,May-21
3333,May-21
2464,May-21
8188,May-21
12032,Jun-21
12320,Jun-21
11550,Jun-21
10856,Jun-21
10710,Jun-21
19840,Jun-21
18972,Jul-21
16616,Jul-21
14490,Jul-21
12276,Jul-21
16133,Jul-21
16848,Jul-21
18615,Aug-21
14592,Aug-21
10850,Aug-21
7865,Aug-21
7144,Aug-21
4692,Aug-21
5775,Sep-21
7000,Sep-21
2880,Sep-21
2720,Sep-21
3403,Sep-21
2700,Sep-21
3100,Oct-21
6256,Oct-21
4224,Oct-21
3720,Oct-21
4368,Oct-21
6160,Oct-21
6132,Nov-21
7840,Nov-21
4740,Nov-21
6200,Nov-21
7791,Nov-21
11520,Nov-21
12512,Dec-21
12896,Dec-21
10176,Dec-21
10176,Dec-21
9240,Dec-21
11446,Dec-21
3122,Jan-21
4180,Jan-21
3402,Jan-21
4316,Jan-21
3108,Jan-21
3381,Jan-21
3600,Feb-21
5040,Feb-21
3584,Feb-21
3132,Feb-21
2728,Feb-21
3510,Feb-21
4200,Mar-21
5076,Mar-21
2700,Mar-21
2912,Mar-21
2816,Mar-21
3100,Mar-21
3225,Apr-21
4515,Apr-21
3078,Apr-21
2320,Apr-21
2457,Apr-21
4048,Apr-21
2940,May-21
5434,May-21
3312,May-21
3720,May-21
4080,May-21
7920,May-21
7223,Jun-21
9205,Jun-21
6324,Jun-21
6171,Jun-21
6794,Jun-21
9672,Jun-21
9240,Jul-21
10840,Jul-21
9452,Jul-21
6004,Jul-21
7439,Jul-21
13464,Jul-21
8854,Aug-21
9435,Aug-21
11895,Aug-21
5346,Aug-21
6474,Aug-21
10516,Aug-21
9430,Sep-21
8322,Sep-21
8729,Sep-21
5440,Sep-21
5880,Sep-21
7200,Sep-21
6030,Oct-21
5130,Oct-21
5549,Oct-21
4060,Oct-21
3075,Oct-21
6086,Oct-21
5481,Nov-21
6244,Nov-21
8820,Nov-21
6794,Nov-21
6109,Nov-21
9894,Nov-21
9600,Dec-21
9840,Dec-21
10481,Dec-21
8096,Dec-21
6321,Dec-21
10904,Dec-21
3128,Jan-21
4200,Jan-21
4495,Jan-21
2640,Jan-21
2380,Jan-21
3780,Jan-21
3402,Feb-21
3584,Feb-21
3472,Feb-21
1768,Feb-21
1836,Feb-21
3596,Feb-21
4640,Mar-21
4408,Mar-21
4403,Mar-21
2584,Mar-21
1599,Mar-21
3959,Mar-21
7000,Apr-21
3330,Apr-21
5166,Apr-21
3120,Apr-21
2021,Apr-21
5439,Apr-21
6992,May-21
4176,May-21
5412,May-21
3627,May-21
2418,May-21
6572,May-21
7178,Jun-21
5148,Jun-21
6027,Jun-21
3990,Jun-21
3096,Jun-21
7268,Jun-21
8640,Jul-21
6520,Jul-21
6123,Jul-21
4068,Jul-21
5800,Jul-21
6670,Jul-21
7954,Aug-21
8740,Aug-21
5661,Aug-21
5160,Aug-21
6120,Aug-21
6288,Aug-21
6440,Sep-21
6834,Sep-21
4930,Sep-21
4092,Sep-21
5248,Sep-21
5676,Sep-21
6120,Oct-21
5775,Oct-21
3441,Oct-21
3264,Oct-21
3872,Oct-21
5029,Oct-21
4650,Nov-21
6194,Nov-21
4092,Nov-21
3828,Nov-21
4356,Nov-21
5460,Nov-21
6790,Dec-21
7029,Dec-21
4760,Dec-21
4096,Dec-21
4578,Dec-21
5805,Dec-21
4104,Jan-21
4410,Jan-21
5024,Jan-21
3030,Jan-21
3102,Jan-21
5976,Jan-21
4671,Feb-21
4896,Feb-21
4620,Feb-21
2639,Feb-21
2108,Feb-21
4900,Feb-21
5610,Mar-21
4896,Mar-21
5456,Mar-21
3256,Mar-21
2173,Mar-21
5764,Mar-21
6765,Apr-21
4687,Apr-21
6160,Apr-21
3552,Apr-21
2760,Apr-21
6496,Apr-21
7912,May-21
6256,May-21
6210,May-21
4687,May-21
3510,May-21
7392,May-21
8288,Jun-21
8789,Jun-21
7913,Jun-21
4736,Jun-21
4092,Jun-21
9600,Jun-21
10168,Jul-21
9450,Jul-21
6669,Jul-21
5811,Jul-21
6400,Jul-21
7840,Jul-21
8960,Aug-21
9152,Aug-21
7498,Aug-21
6992,Aug-21
7776,Aug-21
7650,Aug-21
7622,Sep-21
7332,Sep-21
5733,Sep-21
5365,Sep-21
5800,Sep-21
7536,Sep-21
5985,Oct-21
6916,Oct-21
4080,Oct-21
3920,Oct-21
4674,Oct-21
7467,Oct-21
8272,Nov-21
7920,Nov-21
6854,Nov-21
5440,Nov-21
7074,Nov-21
9520,Nov-21
10472,Dec-21
10199,Dec-21
6600,Dec-21
7200,Dec-21
7040,Dec-21
9688,Dec-21
3576,Jan-21
3780,Jan-21
4480,Jan-21
2772,Jan-21
2625,Jan-21
3920,Jan-21
3450,Feb-21
3348,Feb-21
3360,Feb-21
2400,Feb-21
2040,Feb-21
3668,Feb-21
4890,Mar-21
4181,Mar-21
4836,Mar-21
2964,Mar-21
1845,Mar-21
4480,Mar-21
6623,Apr-21
4440,Apr-21
4068,Apr-21
3840,Apr-21
2128,Apr-21
6272,Apr-21
6919,May-21
4896,May-21
5800,May-21
3876,May-21
2886,May-21
6572,May-21
7105,Jun-21
6683,Jun-21
6162,Jun-21
4356,Jun-21
3948,Jun-21
10070,Jun-21
8066,Jul-21
6401,Jul-21
7544,Jul-21
4992,Jul-21
6318,Jul-21
8007,Jul-21
8151,Aug-21
8800,Aug-21
6300,Aug-21
6258,Aug-21
7140,Aug-21
6400,Aug-21
6324,Sep-21
7524,Sep-21
4320,Sep-21
4200,Sep-21
4752,Sep-21
6210,Sep-21
5882,Oct-21
5882,Oct-21
3936,Oct-21
3648,Oct-21
4182,Oct-21
5014,Oct-21
6228,Nov-21
7360,Nov-21
5655,Nov-21
5180,Nov-21
5593,Nov-21
7222,Nov-21
8778,Dec-21
8697,Dec-21
5292,Dec-21
5720,Dec-21
5280,Dec-21
7520,Dec-21
9074,Jan-21
7680,Jan-21
6336,Jan-21
5225,Jan-21
8645,Jan-21
8430,Jan-21
11656,Feb-21
6669,Feb-21
5208,Feb-21
1862,Feb-21
3536,Feb-21
3200,Feb-21
4460,Mar-21
2560,Mar-21
1496,Mar-21
1275,Mar-21
2600,Mar-21
2312,Mar-21
4237,Apr-21
2320,Apr-21
1364,Apr-21
1536,Apr-21
2940,Apr-21
3234,Apr-21
6426,May-21
3920,May-21
3536,May-21
2784,May-21
4488,May-21
5250,May-21
8153,Jun-21
4350,Jun-21
5181,Jun-21
5066,Jun-21
6345,Jun-21
11169,Jun-21
13583,Jul-21
8064,Jul-21
6216,Jul-21
4719,Jul-21
6900,Jul-21
10241,Jul-21
10496,Aug-21
8712,Aug-21
6623,Aug-21
4704,Aug-21
5530,Aug-21
8652,Aug-21
9280,Sep-21
5214,Sep-21
2175,Sep-21
1920,Sep-21
2904,Sep-21
4160,Sep-21
5184,Oct-21
2805,Oct-21
2280,Oct-21
2180,Oct-21
2625,Oct-21
4374,Oct-21
4532,Nov-21
2295,Nov-21
2618,Nov-21
6579,Nov-21
7788,Nov-21
8568,Nov-21
12288,Dec-21
8844,Dec-21
6794,Dec-21
5863,Dec-21
8478,Dec-21
9434,Dec-21
3655,Jan-21
2430,Jan-21
1540,Jan-21
1326,Jan-21
3198,Jan-21
2844,Jan-21
3570,Feb-21
1904,Feb-21
1496,Feb-21
1170,Feb-21
2553,Feb-21
2320,Feb-21
3090,Mar-21
1498,Mar-21
896,Mar-21
1050,Mar-21
2112,Mar-21
2240,Mar-21
3876,Apr-21
2040,Apr-21
1056,Apr-21
1001,Apr-21
2325,Apr-21
2880,Apr-21
5928,May-21
3248,May-21
3213,May-21
2160,May-21
3552,May-21
4785,May-21
6608,Jun-21
3725,Jun-21
3472,Jun-21
3596,Jun-21
4292,Jun-21
7920,Jun-21
10569,Jul-21
5868,Jul-21
4480,Jul-21
4200,Jul-21
5960,Jul-21
9900,Jul-21
10019,Aug-21
6846,Aug-21
5400,Aug-21
3828,Aug-21
4520,Aug-21
7720,Aug-21
7735,Sep-21
3510,Sep-21
1353,Sep-21
1248,Sep-21
1998,Sep-21
3080,Sep-21
3780,Oct-21
1848,Oct-21
1584,Oct-21
1410,Oct-21
1911,Oct-21
2640,Oct-21
3168,Nov-21
1276,Nov-21
1938,Nov-21
5248,Nov-21
5880,Nov-21
7155,Nov-21
13090,Dec-21
7130,Dec-21
6407,Dec-21
4960,Dec-21
6600,Dec-21
9350,Dec-21
3026,Jan-21
2232,Jan-21
1310,Jan-21
962,Jan-21
2093,Jan-21
2232,Jan-21
3708,Feb-21
1411,Feb-21
1176,Feb-21
870,Feb-21
2040,Feb-21
1568,Feb-21
2548,Mar-21
1170,Mar-21
581,Mar-21
624,Mar-21
1586,Mar-21
1584,Mar-21
3680,Apr-21
1422,Apr-21
700,Apr-21
705,Apr-21
1458,Apr-21
2442,Apr-21
5012,May-21
2697,May-21
2376,May-21
1924,May-21
2640,May-21
3828,May-21
6144,Jun-21
3075,Jun-21
2889,Jun-21
2958,Jun-21
4305,Jun-21
5720,Jun-21
10234,Jul-21
4725,Jul-21
4323,Jul-21
3852,Jul-21
4988,Jul-21
7335,Jul-21
9430,Aug-21
5180,Aug-21
4294,Aug-21
3552,Aug-21
4200,Aug-21
6640,Aug-21
6860,Sep-21
3584,Sep-21
1092,Sep-21
996,Sep-21
1560,Sep-21
2737,Sep-21
3460,Oct-21
1568,Oct-21
1036,Oct-21
930,Oct-21
1496,Oct-21
2222,Oct-21
2656,Nov-21
1056,Nov-21
1539,Nov-21
3330,Nov-21
5100,Nov-21
7680,Nov-21
11000,Dec-21
7003,Dec-21
5764,Dec-21
5130,Dec-21
5390,Dec-21
6528,Dec-21
2992,Jan-21
1680,Jan-21
1392,Jan-21
1120,Jan-21
2464,Jan-21
2023,Jan-21
3672,Feb-21
1275,Feb-21
990,Feb-21
936,Feb-21
2574,Feb-21
3072,Feb-21
4732,Mar-21
2176,Mar-21
1725,Mar-21
918,Mar-21
2067,Mar-21
2465,Mar-21
4340,Apr-21
1920,Apr-21
1280,Apr-21
1066,Apr-21
1480,Apr-21
2444,Apr-21
7640,May-21
2905,May-21
2656,May-21
2368,May-21
3071,May-21
5248,May-21
8240,Jun-21
4712,Jun-21
3360,Jun-21
2975,Jun-21
3276,Jun-21
4992,Jun-21
8190,Jul-21
4560,Jul-21
3219,Jul-21
3196,Jul-21
3999,Jul-21
6080,Jul-21
7760,Aug-21
4352,Aug-21
3852,Aug-21
2304,Aug-21
2666,Aug-21
5456,Aug-21
7310,Sep-21
3720,Sep-21
2112,Sep-21
1740,Sep-21
2378,Sep-21
3735,Sep-21
7038,Oct-21
3666,Oct-21
2196,Oct-21
1935,Oct-21
2250,Oct-21
4324,Oct-21
7599,Nov-21
3885,Nov-21
3708,Nov-21
3237,Nov-21
3872,Nov-21
6032,Nov-21
7785,Dec-21
4847,Dec-21
4988,Dec-21
3648,Dec-21
4158,Dec-21
6240,Dec-21
3427,Jan-21
2212,Jan-21
1368,Jan-21
576,Jan-21
1496,Jan-21
1872,Jan-21
3888,Feb-21
984,Feb-21
954,Feb-21
320,Feb-21
1360,Feb-21
2079,Feb-21
4056,Mar-21
1215,Mar-21
952,Mar-21
160,Mar-21
825,Mar-21
1450,Mar-21
3696,Apr-21
920,Apr-21
704,Apr-21
357,Apr-21
495,Apr-21
1560,Apr-21
5850,May-21
1856,May-21
1920,May-21
1377,May-21
2160,May-21
3348,May-21
6336,Jun-21
3675,Jun-21
2368,Jun-21
1820,Jun-21
2574,Jun-21
5117,Jun-21
6574,Jul-21
3648,Jul-21
2106,Jul-21
1860,Jul-21
2244,Jul-21
5168,Jul-21
6916,Aug-21
3441,Aug-21
2550,Aug-21
1363,Aug-21
1480,Aug-21
3648,Aug-21
4992,Sep-21
2370,Sep-21
1131,Sep-21
960,Sep-21
1122,Sep-21
2624,Sep-21
4181,Oct-21
2584,Oct-21
1200,Oct-21
897,Oct-21
920,Oct-21
3102,Oct-21
4200,Nov-21
2960,Nov-21
2516,Nov-21
2448,Nov-21
2623,Nov-21
3818,Nov-21
7680,Dec-21
3774,Dec-21
3520,Dec-21
2618,Dec-21
3034,Dec-21
5661,Dec-21
3920,Jan-21
2464,Jan-21
1650,Jan-21
825,Jan-21
1833,Jan-21
2158,Jan-21
4030,Feb-21
1643,Feb-21
1680,Feb-21
2025,Feb-21
1908,Feb-21
2400,Feb-21
4340,Mar-21
1891,Mar-21
1380,Mar-21
2325,Mar-21
1116,Mar-21
2108,Mar-21
4172,Apr-21
1428,Apr-21
1122,Apr-21
897,Apr-21
1452,Apr-21
2820,Apr-21
7093,May-21
2312,May-21
2040,May-21
1728,May-21
2340,May-21
4472,May-21
7644,Jun-21
4104,Jun-21
2700,Jun-21
2448,Jun-21
2886,Jun-21
5640,Jun-21
6660,Jul-21
3780,Jul-21
2816,Jul-21
2618,Jul-21
3280,Jul-21
5412,Jul-21
7840,Aug-21
3696,Aug-21
2465,Aug-21
1798,Aug-21
2040,Aug-21
4508,Aug-21
5508,Sep-21
3080,Sep-21
1410,Sep-21
1326,Sep-21
1599,Sep-21
3157,Sep-21
5280,Oct-21
2516,Oct-21
1558,Oct-21
1216,Oct-21
1734,Oct-21
3468,Oct-21
5880,Nov-21
4080,Nov-21
4004,Nov-21
3486,Nov-21
3900,Nov-21
5904,Nov-21
9078,Dec-21
4181,Dec-21
4032,Dec-21
4515,Dec-21
4680,Dec-21
6528,Dec-21
6265,Jan-21
3852,Jan-21
2727,Jan-21
1537,Jan-21
2590,Jan-21
3536,Jan-21
6072,Feb-21
2376,Feb-21
2125,Feb-21
1440,Feb-21
2448,Feb-21
3745,Feb-21
6475,Mar-21
2880,Mar-21
1955,Mar-21
1170,Mar-21
2016,Mar-21
2784,Mar-21
5040,Apr-21
2380,Apr-21
1850,Apr-21
1500,Apr-21
2173,Apr-21
3240,Apr-21
8496,May-21
3854,May-21
3552,May-21
3320,May-21
4186,May-21
5640,May-21
