Region,Operating Profit,Year
Northeast,53625,2021
Northeast,45375,2021
Northeast,58500,2021
Northeast,104125,2021
Northeast,175500,2021
Northeast,102000,2021
Northeast,57750,2021
Northeast,53625,2021
Northeast,63375,2021
Northeast,116375,2021
Northeast,182000,2021
Northeast,108000,2021
Northeast,61875,2021
Northeast,53625,2021
Northeast,68250,2021
Northeast,128625,2021
Northeast,175500,2021
Northeast,108000,2021
Northeast,61875,2021
Northeast,45375,2021
Northeast,48750,2021
Northeast,104125,2021
Northeast,143000,2021
Northeast,84000,2021
Northeast,41250,2021
Northeast,37125,2021
Northeast,43875,2021
Northeast,79625,2021
Northeast,133000,2021
Northeast,78000,2021
Northeast,39000,2021
Northeast,34125,2021
Northeast,39375,2021
Northeast,84000,2021
Northeast,135000,2021
Northeast,84500,2021
Northeast,67275,2021
Northeast,63375,2021
Northeast,67500,2021
Northeast,112000,2021
Northeast,187500,2021
Northeast,110500,2021
Northeast,78000,2021
Northeast,68250,2021
Northeast,78750,2021
Northeast,126000,2021
Northeast,96250,2021
Northeast,57750,2021
Northeast,33750,2021
Northeast,18750,2021
Northeast,32500,2021
Northeast,49500,2021
Northeast,110687.5,2021
Northeast,43312.5,2021
Northeast,30937.5,2021
Northeast,9633.12,2020
Northeast,5132.4,2020
Northeast,4140,2020
Northeast,4658.42,2020
Northeast,5148,2020
Northeast,4425.2,2020
Northeast,8926.76,2020
Northeast,5282.64,2020
Northeast,4669.92,2020
Northeast,4441.36,2020
Northeast,6060.42,2020
Northeast,5289.6,2020
Northeast,10258.92,2020
Northeast,5345.76,2020
Northeast,4720.17,2020
Northeast,4644,2020
Northeast,5699.4,2020
Northeast,3748.5,2020
Northeast,8370,2020
Northeast,4509.18,2020
Northeast,4914,2020
Northeast,4801.51,2020
Northeast,5056.8,2020
Northeast,4314.94,2020
Northeast,10955.52,2020
Northeast,5180,2020
Northeast,5642.82,2020
Northeast,5078.4,2020
Northeast,6504.75,2020
Northeast,6159.6,2020
Northeast,10501.15,2020
Northeast,5977.8,2020
Northeast,6138.24,2020
Northeast,5520.15,2020
Northeast,6237,2020
Northeast,7612.8,2020
Northeast,11292.6,2020
Northeast,5943.42,2020
Northeast,5112.9,2020
Northeast,5141.88,2020
Northeast,5761.14,2020
Northeast,6978.4,2020
Northeast,11498.5,2020
Northeast,6692.84,2020
Northeast,5319.9,2020
Northeast,5323.69,2020
Northeast,6561,2020
Northeast,6652.6,2020
Northeast,12499.2,2020
Northeast,5940,2020
Northeast,5920.12,2020
Northeast,5448.24,2020
Northeast,5846.4,2020
Northeast,6608,2020
Northeast,6343.68,2020
Northeast,7493.6,2020
Northeast,10764,2020
Northeast,6221.67,2020
Northeast,6439.68,2020
Northeast,6174,2020
Northeast,6827.52,2020
Northeast,6422.46,2020
Northeast,12380.16,2020
Northeast,6426,2020
Northeast,7233.3,2020
Northeast,5589,2020
Northeast,6733.8,2020
Northeast,6902,2020
Northeast,2639.52,2020
Northeast,3748.5,2020
Northeast,3187.8,2020
Northeast,3272.5,2020
South,2383.92,2020
South,4417.28,2020
South,2449.5,2020
South,3786.75,2020
South,2534.4,2020
South,3570,2020
South,2137.5,2020
South,4198.32,2020
South,3314.7,2020
South,4141.8,2020
South,2853.76,2020
South,3734.04,2020
South,2050,2020
South,4422.6,2020
South,3032.64,2020
South,3847.5,2020
South,3174.92,2020
South,3462.12,2020
South,2593.08,2020
South,5519.28,2020
South,3730.56,2020
South,4527.32,2020
South,3564,2020
South,4275.18,2020
South,2822.4,2020
South,6433.56,2020
South,4362.54,2020
South,4498.2,2020
South,4206.16,2020
South,4396.98,2020
South,3118.05,2020
South,7520,2020
South,3962.7,2020
South,4598.16,2020
South,5311.35,2020
South,4536,2020
South,3214.4,2020
South,8675.73,2020
South,4858.84,2020
South,4778.55,2020
South,5328.18,2020
South,4237.38,2020
South,2771.6,2020
South,6727.5,2020
South,5385.6,2020
South,4017.18,2020
South,5274.36,2020
South,4678.85,2020
South,3311,2020
South,6816,2020
South,5280,2020
South,4365.36,2020
South,4241.28,2020
South,4384.8,2020
South,2583,2020
South,6900.6,2020
South,4930.38,2020
South,5120.01,2020
South,4647.36,2020
South,5359.2,2020
South,3685.5,2020
South,7810.14,2020
South,4683.84,2020
South,6019.2,2020
South,5872.65,2020
South,4961.32,2020
South,3194.1,2020
South,8576.46,2020
South,3479.85,2020
South,2946.86,2020
South,4491.9,2020
South,3360,2020
West,5172.93,2020
West,2854.25,2020
West,4125.5,2020
West,3189.9,2020
West,4705.96,2020
West,2961,2020
West,4270,2020
West,2344.16,2020
West,5071.5,2020
West,3045,2020
West,5247.55,2020
West,4339.56,2020
West,5663.7,2020
West,3061.8,2020
West,6000.96,2020
West,3775.8,2020
West,6720,2020
West,4162.32,2020
West,5829.2,2020
West,3946.32,2020
West,7056,2020
West,5184,2021
West,6670.8,2021
West,4586.4,2021
West,6098.4,2021
West,4490.64,2021
West,7644,2021
West,5780.88,2021
West,7251.2,2021
West,6071.1,2021
West,6342.6,2021
West,5518.8,2021
West,6980.4,2021
West,4914.7,2021
West,7072.96,2021
West,4796,2021
West,9543.68,2021
West,4865.04,2021
West,7785.96,2021
West,5128.2,2021
West,5640,2021
West,4547.72,2021
West,7912.92,2021
West,3439,2021
West,5162.22,2021
West,4202.24,2021
West,4680,2021
West,3765.65,2021
West,7965.72,2021
West,3385.2,2021
West,5416.2,2021
West,3747.09,2021
West,3822,2021
West,3727.08,2021
West,6228.04,2021
West,2840.04,2021
West,6017.44,2021
West,3422,2021
West,4200,2021
West,4452,2021
West,5853.33,2021
West,2842.14,2021
West,5977.2,2021
West,4275.18,2021
West,4846.4,2021
West,3957.6,2021
West,6195,2021
West,3205.28,2021
West,3312.96,2021
West,2892.96,2021
West,4029.48,2021
West,3214.4,2021
West,4689.3,2021
West,2313.22,2021
West,4054.5,2021
West,3354,2021
West,3718,2021
West,3053.68,2021
West,3534.64,2021
West,2164.8,2021
West,3456,2021
West,2798.25,2021
West,3903.9,2021
West,2841.3,2021
West,3315.68,2021
West,2697.8,2021
West,5160,2021
West,2751.84,2021
West,4716.25,2021
West,3202.64,2021
West,3848.46,2021
West,3560.04,2021
West,4434.56,2021
West,2780.05,2021
West,3814.2,2021
West,3030.72,2021
West,3831.75,2021
West,3591.04,2021
West,6534,2021
West,3701.25,2021
West,5359.2,2021
West,3696,2021
West,3881.25,2021
West,3720,2021
West,4976.58,2021
West,3775.68,2021
West,5327.92,2021
West,3991.68,2021
West,5738.04,2021
West,3593.1,2021
West,6158.88,2021
West,4508.4,2021
West,5336.64,2021
West,3812.64,2021
West,7072.52,2021
West,4035.15,2021
West,5405.94,2021
West,4569.5,2021
West,4508,2021
West,4048,2021
West,6334.18,2021
West,3456.81,2021
West,5488,2021
West,4259.52,2021
West,4398.24,2021
West,3780,2021
West,6625.92,2021
West,3819.2,2021
West,5659.5,2021
West,4411.8,2021
West,3971.5,2021
West,3722.4,2021
West,6603.3,2021
West,3791.34,2021
West,5622.75,2021
West,4617,2021
West,4520.88,2021
West,5145,2021
West,5577,2021
West,4047.4,2021
West,2837.12,2021
West,1452.22,2021
West,1248.32,2021
West,654.16,2021
Midwest,1220.59,2021
Midwest,1697.4,2021
Midwest,3545.52,2021
Midwest,1030.71,2021
Midwest,897.92,2021
Midwest,578.76,2021
Midwest,1034,2021
Midwest,2152.15,2021
Midwest,3722.4,2021
Midwest,1324.8,2021
Midwest,1132.2,2021
Midwest,412.87,2021
Midwest,1000.16,2021
Midwest,1786.05,2021
Midwest,3045.12,2021
Midwest,971.52,2021
Midwest,725.76,2021
Midwest,440,2021
Midwest,710.64,2021
Midwest,1911,2021
Midwest,4196.88,2021
Midwest,1287.9,2021
Midwest,991.76,2021
Midwest,712.32,2021
Midwest,949.9,2021
Midwest,2419.2,2021
Midwest,3415.5,2021
Midwest,1219.05,2021
Midwest,947.7,2021
Midwest,946.58,2021
Midwest,1173,2021
Midwest,3373.65,2021
Midwest,3934.84,2021
Midwest,1567.35,2021
Midwest,1053,2021
Midwest,1053,2021
Midwest,1210.72,2021
Midwest,3952.8,2021
Midwest,3723.51,2021
Midwest,1772.84,2021
Midwest,1396.5,2021
Midwest,1165.5,2021
Midwest,1225,2021
Midwest,3055,2021
Midwest,3172.5,2021
Midwest,1687.56,2021
Midwest,1015.2,2021
Midwest,839.52,2021
Midwest,1104.46,2021
Midwest,2476.16,2021
Midwest,3542,2021
Midwest,1800.75,2021
Midwest,842.4,2021
Midwest,791.01,2021
Midwest,868.56,2021
Midwest,2340,2021
Midwest,3326.4,2021
Midwest,1405.3,2021
Midwest,1105.44,2021
Midwest,1292.14,2021
Midwest,1148,2021
Midwest,2379,2021
Midwest,4702.5,2021
Midwest,1656,2021
Midwest,1690.5,2021
Midwest,1402.38,2021
Midwest,1539.9,2021
Midwest,3265.92,2021
Midwest,1512,2021
Midwest,2195.2,2021
Midwest,1749.06,2021
Midwest,2635.68,2021
South,1217.3,2021
South,2668.05,2021
South,1740.64,2021
South,2086.4,2021
South,1739.78,2021
South,2170.88,2021
South,997.5,2021
South,2508.8,2021
South,2639,2021
South,3295.5,2021
South,1908.2,2021
South,2115.84,2021
South,1385.1,2021
South,2721.6,2021
South,1474.2,2021
South,2352,2021
South,1862,2021
South,2190.08,2021
South,1156,2021
South,2804.88,2021
South,1852.5,2021
South,2756.74,2021
South,1974,2021
South,3141.6,2021
South,2888.55,2021
South,6260.8,2021
South,4132.8,2021
South,4704,2021
South,3639.68,2021
South,4115.1,2021
South,2805.75,2021
South,8781.57,2021
South,4924.92,2021
South,5572.8,2021
South,6146.8,2021
South,3934.5,2021
South,3610.54,2021
South,9225.9,2021
South,5197.92,2021
South,5512,2021
South,6906.9,2021
South,4490.85,2021
South,3612.48,2021
South,9133.6,2021
South,5276.15,2021
South,4847.04,2021
South,6347.81,2021
South,4586.4,2021
South,3505.95,2021
South,6820.8,2021
South,3042,2021
South,3275.22,2021
South,3070.08,2021
South,2730.6,2021
South,1620,2021
South,5071.5,2021
South,3782.9,2021
South,4033,2021
South,6098.4,2021
South,5304.1,2021
South,3709.44,2021
South,7664.8,2021
South,7104.78,2021
South,6726.72,2021
South,6327.72,2021
South,6328.34,2021
South,4582,2021
South,9995.7,2021
South,3418.8,2021
South,1310.36,2021
South,942.48,2021
South,368.22,2021
Northeast,874.8,2021
Northeast,1154.12,2021
Northeast,3348.66,2021
Northeast,739.2,2021
Northeast,813.28,2021
Northeast,263.64,2021
Northeast,844.56,2021
Northeast,1346.4,2021
Northeast,4116,2021
Northeast,875.14,2021
Northeast,991.44,2021
Northeast,175.44,2021
Northeast,464,2021
Northeast,723.8,2021
Northeast,3535.56,2021
Northeast,850.5,2021
Northeast,664.24,2021
Northeast,386.4,2021
Northeast,508.2,2021
Northeast,933.12,2021
Northeast,4969.44,2021
Northeast,1144.8,2021
Northeast,1004.64,2021
Northeast,695.13,2021
Northeast,768.18,2021
Northeast,1814.4,2021
Northeast,5616,2021
Northeast,1899.8,2021
Northeast,1144,2021
Northeast,1074.84,2021
Northeast,1242,2021
Northeast,2211.3,2021
Northeast,5829,2021
Northeast,2475,2021
Northeast,1504.5,2021
Northeast,1189.32,2021
Northeast,1843.2,2021
Northeast,2634.24,2021
Northeast,6256.8,2021
Northeast,1903.5,2021
Northeast,1811.7,2021
Northeast,1659.96,2021
Northeast,1290.76,2021
Northeast,2614.4,2021
Northeast,5319.6,2021
Northeast,1536,2021
Northeast,922.5,2021
Northeast,1021.31,2021
Northeast,810,2021
Northeast,1342,2021
Northeast,3546.4,2021
Northeast,1243.62,2021
Northeast,734.4,2021
Northeast,626.4,2021
Northeast,650.16,2021
Northeast,1474.2,2021
Northeast,4847.7,2021
Northeast,1551,2021
Northeast,1603.25,2021
Northeast,1256.64,2021
Northeast,1290.24,2021
Northeast,2030.6,2021
Northeast,5732.52,2021
Northeast,1707.75,2021
Northeast,1894.75,2021
Northeast,1601.13,2021
Northeast,1362.06,2021
Northeast,2426.92,2020
Northeast,1991.04,2020
Northeast,1904.76,2020
Northeast,2590.38,2020
Northeast,1870.5,2020
West,2138.5,2020
West,1574.4,2020
West,2686,2020
West,2201.6,2020
West,2585.87,2020
West,1497.76,2020
West,1674.4,2020
West,1617.04,2020
West,3784,2020
West,2400,2020
West,2866.24,2020
West,1974,2020
West,1809.5,2020
West,1725.84,2020
West,4229.94,2020
West,2403.12,2020
West,3879.6,2020
West,2035.5,2020
West,2162.16,2020
West,2519.4,2020
West,5012.36,2020
West,2683.2,2020
West,4165.56,2020
West,2565,2020
West,2520,2020
West,3576.3,2020
West,6032.88,2020
West,4194.3,2020
West,6035.7,2020
West,3283.38,2020
West,3536.46,2020
West,5080.8,2020
West,6701.32,2020
West,3821.04,2020
West,4623.19,2020
West,3153.15,2020
West,5460,2020
West,3393,2020
West,6900.6,2020
West,4542.72,2020
West,4742.4,2020
West,3729.92,2020
West,6381.12,2020
West,2864.16,2020
West,4677.12,2020
West,3359.88,2020
West,3334.5,2020
West,2858.24,2020
West,4904.4,2020
West,2508.6,2020
West,3786.72,2020
West,3407.25,2020
West,2648.7,2020
West,2381.4,2020
West,3112.83,2020
West,1598,2020
West,4240.8,2020
West,3264,2020
West,2681.8,2020
West,2479.68,2020
West,3604.48,2020
West,2351.44,2020
West,5342.96,2020
West,3984.12,2020
West,3299.87,2020
West,3335.64,2020
West,4636.8,2020
West,2997,2020
West,1722,2020
West,1542.42,2020
West,2063.1,2020
West,1231.2,2020
West,1469.44,2020
West,1231.36,2020
West,1697.76,2020
West,1265.4,2020
West,2337,2020
West,1166.4,2020
West,1546.28,2020
West,1158.84,2020
West,2930.4,2020
West,1827.84,2020
West,2898.84,2020
West,1973.7,2020
West,1310.4,2020
West,1432.6,2020
West,3386.35,2020
West,1941.1,2020
West,3446.5,2020
West,1781.92,2020
West,1664.08,2020
West,1764,2020
West,4395.05,2020
West,2898,2020
West,3469.2,2020
West,2361.18,2020
West,2106.72,2020
West,4232.06,2020
West,6531.84,2020
West,4248,2020
West,6144,2020
West,5022,2020
West,4624.62,2020
West,6459.89,2020
West,7756.8,2020
West,5038.4,2020
West,5932.85,2020
West,4535.96,2020
West,6143.9,2020
West,4274.4,2020
West,7285.32,2020
West,5794.74,2020
West,5461.17,2020
West,4592.7,2020
West,7562.8,2020
West,2590,2020
West,5065.74,2020
West,4173.12,2020
West,3390,2020
West,2832,2020
West,6127.2,2020
West,2135.9,2020
West,3493.5,2020
West,2872.8,2020
West,2601,2020
West,2072.3,2020
West,3168,2020
West,2047.5,2020
West,4290,2020
West,3052.5,2020
West,3459.84,2020
West,3340.8,2020
West,4926.6,2020
West,2941.9,2020
West,6228.04,2020
West,4426.24,2020
West,4125,2020
West,3543.75,2020
West,5239.4,2020
West,3390.75,2020
West,1726.92,2020
West,2515.2,2020
West,2173.5,2020
West,1567.02,2020
West,1451.97,2020
West,1782.5,2020
West,2136.24,2020
West,2401.23,2020
West,2236.26,2020
West,1753.92,2020
West,1352,2020
West,1753.98,2020
West,3456.9,2020
West,2401.2,2020
West,2760,2020
West,2284.8,2020
West,1206.12,2020
West,2213.4,2020
West,4787.2,2020
West,2436.72,2020
West,3463.2,2020
West,2079,2020
West,1321.6,2020
West,2196.48,2020
West,3720.75,2020
West,2462.4,2020
West,2781.6,2020
West,2336.4,2020
West,1185.6,2020
West,3093.75,2020
West,5814.9,2020
West,5147.44,2020
West,4459.68,2020
West,3750,2020
West,3357.9,2020
West,6064.24,2020
West,6978.8,2020
West,5372.64,2020
West,4777.5,2020
West,4381.26,2020
West,3880.8,2020
West,5153.75,2020
West,7812,2020
West,6306.3,2020
West,4164.65,2020
West,5046.8,2020
West,4291.95,2020
West,2708.64,2020
West,4093.44,2020
West,4323.9,2020
West,3146.85,2020
West,3001.6,2020
West,3196.8,2020
West,2452.1,2020
West,3456.8,2020
West,3267.84,2020
West,2278.08,2020
West,2500.96,2020
West,2270.1,2020
West,2509.85,2020
West,3849.12,2020
West,4173.6,2020
West,2477.52,2020
West,3471.39,2020
West,3910,2020
West,3764.64,2020
West,5865.6,2020
West,5705.7,2020
West,3928.86,2020
West,4509.84,2020
West,4144.28,2020
West,4386,2020
West,6606.6,2020
West,4439.89,2020
West,3049.8,2020
West,2660,2020
Southeast,4875,2020
Southeast,6278.74,2020
Southeast,7818.69,2020
Southeast,4108.65,2020
Southeast,2918.4,2020
Southeast,2825.68,2020
Southeast,5545.92,2020
Southeast,5889.65,2020
Southeast,6592.8,2020
Southeast,4536,2020
Southeast,2430.4,2020
Southeast,2520,2020
Southeast,4437.16,2020
Southeast,6048,2020
Southeast,6236.16,2020
Southeast,4305,2020
Southeast,2598.4,2020
Southeast,3231.9,2020
Southeast,4586.4,2020
Southeast,5491.2,2020
Southeast,8736,2020
Southeast,5238,2020
Southeast,3269.32,2020
Southeast,3687.25,2020
Southeast,5342.96,2020
Southeast,10158.08,2020
Southeast,9410.5,2020
Southeast,5450.76,2020
Southeast,3567.2,2020
Southeast,4079.6,2020
Southeast,7078.54,2020
Southeast,10606.05,2020
Southeast,10764,2020
Southeast,5899.5,2020
Southeast,3977.5,2020
Southeast,5310.07,2020
Southeast,6217.12,2020
Southeast,10626.2,2020
Southeast,10396.8,2020
Southeast,6237,2020
Southeast,4529.91,2020
Southeast,4100.8,2020
Southeast,5265,2020
Southeast,9496.48,2020
Southeast,8278.6,2020
Southeast,5278.5,2020
Southeast,3413.25,2020
Southeast,3792.6,2020
Southeast,5250,2020
Southeast,7726.95,2020
Southeast,9072,2020
Southeast,4547.25,2020
Southeast,3720.99,2020
Southeast,3603.6,2020
Southeast,5386.5,2020
Southeast,8552.05,2020
Southeast,7925.12,2020
Southeast,5268.48,2020
Southeast,3812.48,2020
Southeast,4355.12,2020
Southeast,6240,2020
Southeast,8179.2,2020
Southeast,11395.44,2020
Southeast,6088.38,2020
Southeast,4771.52,2020
Southeast,4852.98,2020
Southeast,5938.8,2020
Southeast,8830.08,2020
Southeast,1945.35,2020
Southeast,858,2020
Southeast,665.28,2020
Southeast,339.3,2020
Midwest,754.65,2020
Midwest,1164.8,2020
Midwest,1944,2020
Midwest,581.4,2020
Midwest,588,2020
Midwest,253.8,2020
Midwest,739.64,2020
Midwest,1215.5,2020
Midwest,2262,2020
Midwest,532,2020
Midwest,691.65,2020
Midwest,112,2020
Midwest,375.06,2020
Midwest,982.3,2020
Midwest,2030.4,2020
Midwest,446.88,2020
Midwest,331.76,2020
Midwest,112,2020
Midwest,263.2,2020
Midwest,1144.8,2020
Midwest,2616.96,2020
Midwest,793.76,2020
Midwest,618.64,2020
Midwest,229.32,2020
Midwest,410,2020
Midwest,1745.22,2020
Midwest,2285.36,2020
Midwest,763.42,2020
Midwest,697.95,2020
Midwest,676.8,2020
Midwest,926.1,2020
Midwest,2404.08,2020
Midwest,3684.8,2020
Midwest,1417.5,2020
Midwest,952.56,2020
Midwest,930.24,2020
Midwest,1165.22,2020
Midwest,2910.6,2020
Midwest,3026.33,2020
Midwest,1533.81,2020
Midwest,1006.4,2020
Midwest,759.99,2020
Midwest,723.24,2020
Midwest,2307.36,2020
Midwest,2332.32,2020
Midwest,1215.45,2020
Midwest,393.6,2020
Midwest,342.24,2020
Midwest,478.72,2020
Midwest,1155.96,2020
Midwest,1888.46,2020
Midwest,847.96,2020
Midwest,336,2020
Midwest,309.12,2020
Midwest,327.18,2020
Midwest,1764,2020
Midwest,1967.42,2020
Midwest,790.4,2020
Midwest,547.2,2020
Midwest,837.9,2020
Midwest,742.56,2020
Midwest,2159.4,2020
Midwest,3100,2020
Midwest,1455.3,2020
Midwest,1010.24,2020
Midwest,1056.44,2020
Midwest,974.16,2020
Midwest,2370.06,2020
Midwest,2208.64,2020
Midwest,2311.68,2020
Midwest,2878.61,2020
Midwest,2242.24,2020
Midwest,2714.25,2021
Midwest,2314.26,2021
Midwest,3062.04,2021
Midwest,2324.7,2021
Midwest,2990.22,2021
Midwest,1960.2,2021
Midwest,2039.04,2021
Midwest,1893.29,2021
Midwest,3044.8,2021
Midwest,1933.15,2021
Midwest,3064.32,2021
Midwest,2122.12,2021
Midwest,2044.8,2021
Midwest,1834.56,2021
Midwest,4179.56,2021
Midwest,1954.35,2021
Midwest,3168,2021
Midwest,1404,2021
Midwest,1823.36,2021
Midwest,2166.45,2021
Midwest,3334.5,2021
Midwest,1912.24,2021
Midwest,2686.2,2021
Midwest,1772.32,2021
Midwest,1850.74,2021
Midwest,2421.36,2021
Midwest,3589.56,2021
Midwest,2531.34,2021
Midwest,3993,2021
Midwest,2134.84,2021
Midwest,2275.5,2021
Midwest,2970,2021
Midwest,4431.49,2021
Midwest,2750.28,2021
Midwest,3712.28,2021
Midwest,2156.04,2021
Midwest,3645.6,2021
Midwest,2902.9,2021
Midwest,4945.08,2021
Midwest,4365.36,2021
Midwest,3758.3,2021
Midwest,2346.84,2021
Midwest,3858.4,2021
Midwest,2383.36,2021
Midwest,4280.4,2021
Midwest,3294.72,2021
Midwest,2751.84,2021
Midwest,2615.8,2021
Midwest,3650,2021
Midwest,2879.2,2021
Midwest,3942.4,2021
Midwest,3371.2,2021
Midwest,2710.92,2021
Midwest,2402.4,2021
Midwest,3969,2021
Midwest,2442.96,2021
Midwest,3744.14,2021
Midwest,2979.06,2021
Midwest,2594.07,2021
Midwest,2552.55,2021
Midwest,4264.62,2021
Midwest,2830.24,2021
Midwest,4500.16,2021
Midwest,3521.7,2021
Midwest,3351.6,2021
Midwest,3135.99,2021
